SMILES,MP
OC(=O)CC1(CCCCC1)CC(=O)O,180.0
CCOC(=O)[C@@H]1C[C@H]([C@H]([C@@H]1NC(=O)OC(C)(C)C)[C@@H](NC(=O)OC(C)(C)C)C)O,120.5
OC(=O)CNCP(=O)(O)O,189.5
Oc1c(Cl)cccc1c1ccccc1,6.0
[O-][N+](=O)c1ccc(cc1)C=NNc1ccccc1,166.0
O=C1O/C(=C/c2ccccc2)/c2c1cccc2,100.5
OC[C@@H]([C@@H]([C@H](C=O)O)O)O,159.0
CC(=O)O[C@H]1C[C@]2([C@H](C1=C(C(=O)O)CCC=C(C)C)C[C@H](C1[C@]2(C)CC[C@@H]2[C@]1(C)CC[C@H]([C@H]2C)O)O)C,192.5
COc1ccc(cc1)I,50.0
[2H]C1([2H])OC(C(C1([2H])[2H])([2H])[2H])([2H])[2H],-106.0
OC(=O)Cc1c(C)cc(cc1C)C,169.0
ON=C(CC(=NO)C)C,149.0
S=C1CCCCCN1,108.5
O=C1OC(=O)Nc2ccccc2C=NC2C(N=Cc3c(N1)cccc3)CCCC2,254.0
O=C(C1N2C(=O)C(C2SC1(C)C)/N=C/N1CCCCCC1)OCOC(=O)C(C)(C)C,119.0
[O-][N+](=O)c1ccc(c(c1)I)C,61.0
N#CC(=Cc1cccnc1)C1N=c2c(=N1)cccc2,229.0
COc1cc(CO)ccc1O,114.0
N#Cc1cccnc1,50.0
CC(=CCC)C(=O)O,24.4
OC/C=C(/CCC=C(C)C)\C,-15.0
CCOC(=O)C(C(=O)C)C,-45.0
OC(c1ccccc1)CNc1ccccn1,83.5
O=C(N1CCCCC1)/C=C/C=C/c1ccc2c(c1)OCO2,131.0
Clc1cc(NC(=O)c2c(O)c(Cl)cc(c2Cl)Cl)c(c(c1)Cl)O,210.0
ClOOc1cccc(c1)C(=O)O,92.0
COC(=O)/C=C/c1ccc(c(c1)OC)O,64.0
CN([C@@H]1C(=C(C(=O)N)C(=O)[C@@]2([C@H]1CC1C(=C2O)C(=O)c2c([C@@]1(C)O)c(Cl)ccc2O)O)O)C,168.5
COc1ccc(c(c1F)F)C#N,84.0
O=C1CC(C)(C)CC(=O)C1=NNc1ccccc1C,109.0
CC(=CC=C(C(=O)O)C)C(=O)O,221.0
Fc1ccc2c(c1)C(=O)CCO2,115.0
Cc1ccc(cc1)N1N=C(CC1=O)C,137.5
OC(=O)c1cc(Cl)c(c(c1)Cl)N,291.5
Oc1ccc(cc1)/C=C/C(=O)c1ccccc1,184.0
[O-][N+](=O)N1CCCCC1,-5.5
COc1ccc(cc1I)Cl,46.0
CCCCCCCCCC#N,-15.0
c1ccc(cc1)C1N=c2c(=N1)cccc2,293.0
CCOC(=O)CCCCCC(=O)OCC,-24.0
N#CCc1ccc(c(c1)OC)O,56.5
CC(c1cc(C)c(cc1C)C)C,21.0
O=c1[nH]cccc1C,140.0
COc1ccccc1/N=N/c1c(O)ccc2c1cccc2,183.0
O=C(N1CCN(CC1)C(=O)CCOS(=O)(=O)C)CCOS(=O)(=O)C,175.0
CN1C(=O)NC(C(=C1C)C(=O)OCc1ccccc1)c1ccc2c(c1)cccc2,150.0
O=C1NN=C(C1=CNc1cccc2c1cccc2)c1c(O)c2ccccc2n(c1=O)C,292.0
CC(OC(=O)C1=C(C)NC(=S)NC1c1ccc(cc1)[N+](=O)[O-])C,75.0
ClC(=O)c1ccccc1,-1.0
O=Cc1ccccc1OCc1ccccc1,47.0
CC([Si](C(C)(C)C)(Cl)Cl)(C)C,-15.0
ClC1=C(Cl)[C@@]2(C([C@@]1(Cl)[C@H]1[C@@H]2[C@H]2C[C@@H]1C=C2)(Cl)Cl)Cl,104.0
OC(=O)c1c(N)cccc1F,166.0
Nc1cnc2c(c1)cccc2,94.0
Clc1ccccc1C(n1cncc1)(c1ccccc1)c1ccccc1,147.0
COc1ccc(c(c1)N)[N+](=O)[O-],131.0
O=C1CC(C)(C)Cc2c1c(no2)C(=O)c1cccs1,131.0
ClC(Br)(Br)Cl,38.0
OC1COC(C(C1O)O)O,158.0
CCOC(=O)/C=C/c1ccc(cc1)[N+](=O)[O-],139.0
O=C(OC(C)(C)C)N[C@H](C(=O)O)C(C)C,79.0
Oc1ccc2c(c1)c(O)ccc2,182.0
C(Nc1ccccc1)CNc1ccccc1,66.0
COC(=O)COC(=O)c1ccc2c(c1)oc(c2O)C(=O)OC,130.0
Brc1cccc(c1)C(=O)O,155.0
CCOC(=O)[C@@H]1CC[C@@H]([C@@H]1NC(=O)OC(C)(C)C)C(=O)C,109.5
CC(c1ccc(cc1)C)CC(=NNC(=O)N)C,146.0
CCC1CCC(CC1)C,-80.8
ClC(=C)Cl,-122.5
CC(=NCc1ccccc1)c1c(O)c2ccccc2n(c1=O)c1ccccc1,164.0
CCO,-114.0
[O-][N+](=O)c1ncccc1N,192.0
O[Si](c1ccccc1)(c1ccccc1)O,201.5
COCc1cnc(c(c1)C(=O)O)C1=NC(C(=O)N1)(C)C(C)C,166.0
CCC(S)C,-140.0
S=C=Nc1c(C)cc(cc1C)C,62.0
OC1CCC2(C(C1)CCC1C2CCC2(C1CCC2C1(C)OCCO1)C)C,174.0
OC(=O)CNC(=O)c1ccc(cc1)[N+](=O)[O-],130.0
Cc1ccc(cc1)NCc1ccccc1,19.5
CCCCCC(=O)CCCCC,15.0
CCCCC(C(=O)O)C(=O)O,104.5
CC(Nc1ccc(cc1)Nc1ccccc1)C,77.0
c1ccc(cc1)c1ccccn1,-5.0
CCCCOc1ccc(cc1)C(=O)O,147.0
Fc1cc(Br)c(c(c1)Br)O,55.0
OC(=O)C1=Cc2c(OC1)ccc(c2)Cl,243.0
OCC(Cn1cnc2c1ncnc2N)O,203.0
CC(=O)OC(C(=O)c1ccccc1)c1ccccc1,82.0
CCN(c1ccc2c(c1)oc(=O)cc2C)CC,74.0
OB(c1cccc(c1)C(C)C)O,78.0
Fc1nc(F)nc(n1)F,-38.0
ON=C(C=Cc1ccc(cc1)C=CC(=NO)C)C,280.0
[O-][N+](=O)c1c(O)cccc1O,83.0
Cc1ccc(c(c1)S(=O)(=O)Cl)F,33.0
OC(=O)c1cccc2c1-c1ccccc1C2,192.0
Clc1cc(ccc1NS(=O)(=O)c1ccc(c(c1)C(F)(F)F)Cl)[N+](=O)[O-],170.0
CCC(=O)C(C(=CC)CC)C,74.5
Cc1ccc(cc1)P(c1ccccc1)c1ccccc1,66.0
O=C(c1ccccc1)N1CCCCC1,49.0
OCC1CCC(CC1)CO,51.0
COC(=O)CC(c1cc(C)c(c(c1)C)O)(c1cc(C)c(c(c1)C)O)CC(=O)OC,199.0
CCCCC/C=C/C/C=C/CCCCCCCC(=O)O,-8.5
Nc1ccc(c(n1)N)/N=N/c1ccccc1,139.0
CCc1occc(=O)c1O,162.0
O=Cc1cc(Br)ccc1O,105.0
OC(=O)C(C(F)(F)F)(C(F)(F)F)O,81.0
N#CCCC(C)C,-51.0
OCC1OC(Oc2ccc(cc2)[N+](=O)[O-])C(C(C1O)O)O,166.5
CCC[C@@H](C(=O)O)NC(=O)OC(C)(C)C,45.0
CCCCCCCCCCCCC(=O)C,33.5
OC(=O)c1cccc(c1F)C,115.0
Sc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C,76.0
ClP(Cl)(Cl)(Cl)Cl,148.0
CN(C(=O)N(C)C)C,-1.0
ClC(C(C(F)(F)F)(Cl)Cl)(C(F)(F)F)Cl,83.5
ON=C(CCc1oc2c(c1c1ccc(o1)C)cc(cc2)C)C,104.0
CCCCCCCCCCCCCC(=O)OC(=O)CCCCCCCCCCCCC,53.4
OCC(=O)[C@@]1(O)[C@H](O)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F,276.0
CCOC(=O)c1c(N)scc1c1ccccc1,92.0
CC1C2CC(C3C4(C1=O)C2OC(OC4CC1C3(C)C(O)CCC1(C)C)(C)C)O,217.0
Clc1ccc(o1)C=O,35.0
N#CCc1ccc2c(c1)cccc2,83.0
CCOC=C(C(=O)OCC)C#N,50.0
CCCCC[C@@H](/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O)O,67.0
CC(=O)OC(C)(C)C,-62.0
CCCCN=C=O,-75.0
CCCCCCCCCCCCCC(C)C,-7.0
CCC#CC(C)C,-117.0
Cc1cnc(c(c1)I)Br,85.0
CCc1nc(nnc1CC)c1ccccn1,70.0
C#CCOCc1cc(COCC#C)c(cc1COCC#C)COCC#C,66.0
COc1ccc(c(c1)N)C,47.0
C=C1CC(=O)O1,-6.5
ClP(=S)(Cl)Cl,-35.0
CC(c1cccc(c1O)C(C)(C)C)(C)C,37.0
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,50.0
Clc1ccc(cc1)CNC(=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],201.0
c1ccc2c(c1)scc2,30.0
CC(NSc1nc2c(s1)cccc2)(C)C,108.0
Ic1ccc(cc1)c1ccccc1,112.0
[C-]#[N+]C,-45.0
CCOC(=O)C(=C(SCc1ccccc1)SCc1ccccc1)C#N,82.0
CCP(=O)(CC)CC,49.0
c1ccc(cc1)c1ccc2c(c1)c1CCCCc1c1c2CCCC1,136.0
[O-][N+](=O)c1ccccc1/C=C/c1ccccc1,73.0
[O-][N+](=O)c1cc([N+](=O)[O-])c(cc1C1OC1)C1OC1,154.0
CC(C(=O)C(=NNC(=O)N)C)Cc1ccccc1,112.0
CC(Cc1ccccc1)CCC(=O)O,56.0
CCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1)[N+](=O)[O-])C(=O)OC)C,158.0
CNC(=O)c1ccccc1,79.0
COC(=O)C1=C(C)NC(=O)NC1c1ccc(cc1)Cl,172.0
Brc1cc(C)c(c(c1)C)O,76.0
CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CCCC2=CC=C1C[C@@H](O)CCC1=C)C)C,85.0
OC(=O)CN1CSC(=S)N(C1)Cc1ccccc1,152.0
CCOC(=O)c1ccccc1N,15.0
CC1(O)CCCC1,37.0
CC1=NN(C(=O)C1=Cc1ccccc1O)c1ccccc1,154.0
O=C(NS(=O)(=O)c1ccc(cc1)C)NN1CCCCCC1,170.0
C=CN1CCCCCC1=O,34.0
BrCC(=O)c1cccc(c1)Br,51.0
N#CCC(=O)c1cccs1,134.0
O=C1NC(=S)NC(=O)C1=Cc1ccc(o1)Br,215.0
N#CCOc1cccc(c1)Cl,29.0
[O-][N+](=O)c1c(C)ccnc1N,136.0
COc1cc(C)c2c(c1)CC2=O,83.0
Cc1ccc(c(c1)O)C(C)(C)C,46.5
O=C(C(F)(F)F)CC(=O)c1ccco1,21.0
S(Cc1ccco1)SCc1ccco1,10.0
CCCC1(O)CCC2C1(C)CCC1C2CCC2C1(C)CCC(C2)OC(=O)C,121.0
COc1ccc(cc1[N+](=O)[O-])C=O,99.0
ClCC(=O)N1CCOCC1,29.0
COc1ccc(c(c1)C)[N+](=O)[O-],49.0
O=c1oc2ccccc2cc1C,91.0
CCN(CCSC(=O)N(c1ccccc1)c1ccccc1)CC,48.0
Oc1ccc(cn1)I,190.0
CCCCc1c(C)nc(nc1Cl)N,162.0
CCC(OC)(OC)OC,58.0
CC1CCC(NC1)C(C1C(OC(=O)C)CC2C1(C)CCC1C2CC=C2C1(C)CCC(C2)O)C,210.5
NC(=O)NN=C(C1=CC2(C(C1CC2)(C)C)C)C,218.0
Nc1cccc(c1)Br,16.0
OCc1cc(Cl)ccc1OCC(=O)O,141.0
CN(C(=O)C(C(F)(F)F)C(F)(F)F)C,54.0
CC(=O)OC[C@H]1OC=C[C@H]([C@@H]1OC(=O)C)OC(=O)C,54.0
c1ccc(cc1)[Si]([Si](c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,369.0
NC(=O)c1cccc(c1C)C,157.0
Fc1cc(F)cc(c1)F,-6.0
COc1ccc(cn1)[N+](=O)[O-],108.5
ClCCN(CCCl)C,-60.0
CCCCCC(Br)C,47.0
OCN1C(=O)NC(=O)C1(C)C,105.0
CSC(=C(C(=O)C)C(=O)C)SC,61.0
O=C1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC[C@H]2[C@]1(C)CC[C@H]1[C@@H]2O1,136.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,66.0
CC#CC1(O)CCCCC1,48.0
OCCOc1ccc(cn1)[N+](=O)[O-],113.0
COC(=O)c1ccc(cc1)C#N,67.0
Fc1cc(C(=O)O)c(cc1F)F,98.0
CCCCOC(=O)C,-78.0
O=C1C(c2ccc(cc2)Cl)C(=O)c2c1cccc2,145.5
O=Cc1cc(ccc1Cl)[N+](=O)[O-],79.0
Cc1cccc2c1c1ccccc1cc2,53.5
ClCC#CCOC(=O)Nc1cccc(c1)Cl,75.0
CCCCn1c(=O)c2c(c1=O)c(N)c1c(c2N)c(=O)c2c(c1=O)cccc2,210.0
CCC#CC(=O)O,50.0
CC[C@H]([C@H]1O[C@]2(C=C[C@H]([C@@]3(O2)CC[C@@](O3)(C)[C@H]2CC[C@]([C@@H](O2)C)(O)CC)O)[C@@H](C[C@@H]1C)C)C(=O)[C@H]([C@H]([C@@H]([C@@H]1O[C@H](CC[C@@H]1C)[C@H](C(=O)O)CC)C)O)C,113.0
OC(=O)CCC(C(=O)O)(C)C,84.0
COc1ccccc1NC(=O)C=CC(=O)O,144.0
Fc1ccc(c(c1)F)C(=O)O,188.0
CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2c1cccc2,183.5
O=CN(C)C,-61.0
[O-][N+](=O)c1ccc(c(c1)C(F)(F)F)Br,43.0
O=C(c1ccccc1)NCC(=O)O,190.0
Fc1cc(F)c(c(c1)C(=O)O)O,189.0
OC(=O)CCC(C1CCC2C1(C)C(O)CC1C2CCC2C1(C)CCCC2)C,187.0
Oc1c2cccc1Cc1cccc(c1O)Cc1c(c(Cc3c(c(C2)ccc3)O)ccc1)O,317.0
CC(OCC1OC1)(C)C,-70.0
Clc1ccc(cc1)C(c1ccccc1Cl)(c1cncnc1)O,118.0
Oc1cccnc1Cl,170.0
O=C(c1ccccc1)OC1c2ccccc2C(=O)N1C,93.0
Cc1ccccc1Oc1ccccc1[N+](=O)[O-],39.5
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1c(S2)cccc1,156.0
O=C1OC(=O)c2c1cccc2,132.0
CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1c(S2)cccc1,69.5
Nc1ccc(cc1)S(=O)(=O)NCc1ccccc1,171.0
O=C(c1cccnc1)OCc1ccccc1,22.0
Cc1cc(C)c2c(c1)CC2(C)O,58.0
c1ccc2c(c1)nc1=c3c(=c1n2)cccc3,203.0
CCOC(=O)C1C(c2ccc(cc2)OC)C(C(=O)OCC)C(NC1(O)C(F)(F)F)(O)C(F)(F)F,109.0
ON=Cc1cccc(c1)Br,72.0
N#Cc1ccccc1N,47.0
CCOC(=O)C1=C(C)OC(=C(C1c1ccc(cc1)N(C)C)c1nc2c(s1)cccc2)N,215.0
[O-][n+]1cc(ncc1C)C(=O)O,178.5
OC(=O)c1ccc(cc1)I,273.0
CCSc1ncccc1C(=O)O,185.0
C#Cc1cccc(c1)N,27.0
c1ccc(cc1)O[Si](Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,49.0
CCCCCCCCCC(=O)OC,-18.0
COC(=O)C(Cl)(Cl)Cl,-18.0
COc1cc(Cc2cnc(nc2N)N)cc(c1Br)OC,226.5
O=C(c1ccccc1)OCC(=O)N,121.0
CC(=O)c1cccnc1,12.0
CCC=CCC=CCC=CCCCCCCCC(=O)O,-16.5
O=C(c1ccccc1)OCCOc1cc(OCCOC(=O)c2ccccc2)c(cc1[N+](=O)[O-])[N+](=O)[O-],165.0
OCC12CCCC(C2CC(C23C1C(OC(=O)C)CC(C2O)C(C3=O)C)O)(C)C,120.0
OC(=O)c1cccc2c1oc(c1ccccc1)c(c2=O)C,235.0
COc1ccc2c(c1)ccc(c2)C(O)C,112.0
CC1OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(OC(=O)C(NC1=O)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C,190.0
O=C/C(=C/c1ccccc1)/Br,70.0
Brc1ccc(cn1)C,43.0
CC(=O)Nc1ccccc1,115.0
CCC(NC(=O)C1CN(C)C2C(=C1)c1cccc3c1c(C2)cn3C)CO,195.0
c1ccc(nc1)SSc1ccccn1,58.0
CC(=O)c1ccc(c(c1)O)O,115.5
CC(c1ccc(cc1)Cl)C(=O)O,57.0
[2H]OC(C(C(O[2H])([2H])[2H])(O[2H])[2H])([2H])[2H],20.0
CN1CCC23C(=O)CC4C(=CCOC5C4C2N(c2c3cccc2O)C(=O)C5)C1,282.0
CC(=O)CC(=O)C,-23.0
CC1CCC(C(C1)OC(=O)C(C(C(C(=O)OC1CC(C)CCC1C(C)C)C(=O)C)C)C(=O)C)C(C)C,200.0
Clc1ccc(c(c1)[N+](=O)[O-])C,36.0
CC(=O)CC1=c2ccccc2=N[CH]1,116.0
CCCCCCCCSCCCCCCCC,1.0
CCCCCCOc1ccccc1C(=O)N,71.0
COC(=O)C1(OC(=O)c2c(C1)cccc2)C(=O)OC,113.0
COc1ccccc1Oc1ccccc1OC,79.5
O=C(C(=O)c1cccs1)c1cccs1,83.0
[O-][N+](=O)c1cc([N+](=O)[O-])c(c(c1C)[N+](=O)[O-])C,184.0
N#CCc1ccc(c(c1)Cl)Cl,40.0
Fc1ccc(c(c1)C(F)(F)F)C(=O)O,123.0
OC(C(=NNc1ccc(cc1)[N+](=O)[O-])Cc1ccccc1)Cc1ccccc1,122.0
N#Cc1ccc(cc1[N+](=O)[O-])C,97.0
OCC(NCCCS(=O)(=O)O)(CO)CO,230.0
O=C1C2C=CC=CC2Cc2c1cccc2,152.0
Clc1ccccc1c1noc(c1C(=O)Cl)C,42.0
O=C1N(N=C(C1C(c1ccc(cc1)N(C)C)O)C(F)(F)F)c1ccccc1,171.0
N#CC(=NNc1cccc(c1)C)c1scc(n1)c1ccc(cc1)C,133.0
COC(=O)c1ccc(c(c1)C)[N+](=O)[O-],81.0
CCOC(=O)c1cc(n(c1C)c1ccc(cc1)C(F)(F)F)C,67.5
Fc1cc([N+](=O)[O-])c(cc1F)F,-11.0
Nc1nc2ccccc2c(n1)N,256.0
CCCC=CC,-141.0
Cc1cccc(n1)C(=O)C(=O)c1ccccc1,76.85
CCCCCCCCCCCCCCC,10.0
O=C1OC(=O)c2c1c(C)ccc2C,195.0
Clc1ccccc1C(F)(F)F,-6.0
COc1ccc(cc1)C1(C)CCc2c(-c3c1cc(o3)C)c1c(o2)ccc(c1)C,170.0
ClCC(=O)Cl,-22.0
COc1cc2OC3C(c2c2c1c1CCOC(=O)c1c(=O)o2)C=CO3,245.0
N#CC1=C(N)n2c(NC1c1ccco1)nc(n2)C(F)(F)F,260.0
COc1ccc(c(c1)C(=O)C)O,49.0
BrCC=Cc1ccccc1,34.0
CC(=O)Nc1ccc(c(c1)NS(=O)(=O)C(F)(F)F)C,176.0
NC(=O)c1ccccc1Br,161.0
COc1cc(Cl)c(cc1Cl)OC,134.0
CCOc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@H]4C=C[C@@H]1O)C,200.0
