SMILES,MP
CN=C(c1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C)N,281.0
CC(=O)c1ccc(c(c1)C)O,108.0
C1CCCC=CCC1,-16.0
NCC(CO)(C)C,70.0
OB(c1ccccc1c1ccccc1)O,179.0
O=C(C(=O)C)Nc1ccccc1,100.0
O=S=O,-73.0
OCCc1ccccc1[N+](=O)[O-],2.0
COC1CC(=O)C[C@H]([C@@]21Oc1c(C2=O)c(OC)cc(c1Cl)OC)C,220.0
FC(c1nnc(s1)N1C(=O)CCC1=O)(F)F,221.0
O=C1C=C(C)OS(=O)(=O)N1,123.25
OC(=O)c1ccc(cc1C)[N+](=O)[O-],154.0
CN1C(=O)[C@@]2([C@@](C1=O)(Cl)C(=C)[C@H]2c1ccccc1)Cl,134.35
Clc1ccc(cc1)S(=O)(=O)O,67.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,72.0
ClCCC(C)C,-104.0
CC(=O)CCC(=O)C,-6.0
ClC(=O)C(c1ccccc1)c1ccccc1,53.0
ClCc1ccc(cc1)C#N,79.0
CCCCOC(=O)[C@H](Oc1ccc(cc1)Oc1ccc(cn1)C(F)(F)F)C,5.0
OC(=O)c1cccnc1,238.0
O=C1CSc2c(N1)ccc(c2)Br,212.0
ClCc1c2CCc2c(c2c1CC2)C,73.0
C=Cc1ccc(cc1)O,73.0
COP(=S)(Oc1ccc(cc1)Sc1ccc(cc1)OP(=S)(OC)OC)OC,30.25
O=Nc1ccc(cc1)Nc1ccccc1,143.0
O=C(c1ccc(c(c1)F)C(F)(F)F)c1ccccc1,66.0
Clc1cnc(c(c1)Cl)F,42.0
CCOC(=S)C(=S)OCC,27.0
O=c1cc(n(n1c1ccccc1)C)C,113.0
OCC(=O)C1(O)CCC2C1(C)CC(O)C1C2CC(C2=CC(=O)C=CC12C)F,210.5
CN1CCC(CC1)Nc1ccccc1,84.0
[O-][N+](=O)c1cc(ccc1SSc1ccc(cc1[N+](=O)[O-])C(=O)O)C(=O)O,308.0
c1ccc2c(c1)cc(cc2)P(c1ccc2c(c1)cccc2)c1ccc2c(c1)cccc2,228.0
NC(=O)c1ccc(cc1)C,159.0
COC(=O)C1(OC(=O)c2c(C1)cc(cc2)C)C(=O)OC,135.0
N#CC1=C(N)Oc2c(C1c1ccc(cc1)OC)c(nn2c1ccccc1)C(F)(F)F,211.0
O=C(N(C)C)Nc1noc(c1)C(C)(C)C,119.5
N#CCCc1ccccc1,-2.0
Oc1ccc(c(c1)Br)C,56.0
CCNC(=O)C(OC(=O)Nc1ccccc1)C,119.0
CCS(=O)(=O)CCn1c(C)ncc1[N+](=O)[O-],127.5
CCOC(=O)CN1CCN(CC1)C(=O)/C=C/c1cc(OC)c(c(c1)OC)OC,96.0
NC(=S)C1COc2c(O1)cccc2,174.0
COc1ccc(c(c1)OC(F)(F)F)C#N,32.0
OC(=O)[C@H](Cc1ccc(c(c1)I)O)N,205.0
Cc1cc(C)c(c(c1)F)[N+](=O)[O-],56.0
CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C)C)C,80.0
OC(=O)Cc1cccc2c1cccc2,130.0
[O-][N+](=O)c1cc(ccc1S(=O)(=O)Cl)[N+](=O)[O-],102.0
COC(=O)C12ON1c1c(C2=O)cccc1,221.0
NC(=O)C(=NNc1cccnc1)c1nc2c(s1)cccc2,239.0
Cc1ccc(c(c1)[N+](=O)[O-])Br,31.0
CN(CCCN1c2ccccc2Sc2c1cccc2)C,33.0
CC(CC1=CC(=Cc2ccc(o2)c2ccc(cc2)[N+](=O)[O-])C(=O)O1)C,163.0
C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)OC,150.5
O=C(c1ccc(cc1)[N+](=O)[O-])ON(c1ccccc1)C=C1C(=O)C2(C(C1CC2)(C)C)C,180.0
ClC=C(C(=CCl)Cl)Cl,-4.0
ON=C1C(=O)N(N=C1c1ccc(cc1)[N+](=O)[O-])c1ccccc1,223.0
c1ccc(cc1)c1cc(cc(c1)c1ccccc1)c1ccccc1,173.0
Cn1sc(cc1=O)Cl,52.0
CN(C(=O)Nc1ccc(cc1)Cl)C,173.0
O=Cc1cc(ccc1Cl)[N+](=O)[O-],79.0
O=C(C(F)(F)F)C(F)(F)F,-129.0
O=C1Cc2c1cc1c(c2)OCO1,126.0
NCCCC(P(=O)(O)O)(P(=O)(O)O)O,234.0
COc1ccc(cc1)C(=O)CC(=O)c1ccc(cc1)C(C)(C)C,83.5
Cc1cc(O)nc(n1)C(C)C,172.95
Fc1cc(F)c(c(c1F)B(O)O)F,143.0
COC(=O)c1ccc(c(c1)Cl)N,113.0
Cc1cc(n2c(n1)c(N=Nc1ccccc1Cl)c(n2)N)C(F)(F)F,239.0
O=C1OC=CC(Cc2c1cccc2)c1ccccc1,120.0
CCOC(=O)CNc1cc(NCC(=O)OCC)c(cc1[N+](=O)[O-])[N+](=O)[O-],198.0
ON=C1CC(Cc2c1cncc2)c1ccccc1,227.0
CCCCCCCC(=O)OCCCC,-42.9
O=c1oc2ccccc2c(c1C1CCCc2c1cccc2)O,172.0
O=C1OC(=O)c2c1cc(cc2)C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)C(=O)OC2=O,246.0
CCCCC(c1ccccc1)(Cn1cncc1)C#N,161.0
O=c1[nH]c(=O)[nH]c(c1)C(=O)O,346.0
OC[C@H]1OC(O[C@@H]1CO)(C)C,47.0
N=C(c1ccccc1)Nc1ccccc1,119.0
Oc1ccc(c(c1)C(=O)O)F,205.0
OC(C(=O)O)C(=O)O,157.0
[O-][N+](=O)c1nccn1CC(=O)OC,96.0
CCOC(=O)[C@H]1C[C@H]([C@H]([C@@H]1NC(=O)OC(C)(C)C)O)[C@H](NC(=O)OC(C)(C)C)C,141.5
CCOC(=O)C1C(c2ccc(cc2)C)C(C(=O)OCC)C(NC1(O)C(F)(F)F)(O)C(F)(F)F,93.0
OCCCCCCCCCCCCCCO,85.8
OCC(OCC(OC)C)C,-83.0
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)N(S(=O)(=O)C)C,161.5
Cc1cccc(c1)[Si](Cl)(Cl)Cl,-26.0
CN1C(=O)CC(C1=O)(C)c1ccccc1,52.5
O=C(c1ccccc1)OCC(=O)NC(C)(C)C,112.5
O=C/C=C/c1ccc(cc1)[N+](=O)[O-],141.5
O=Cc1cccc2c1cccc2[N+](=O)[O-],136.0
COC(=O)c1c(nc(c(c1CC(C)C)C1=NCCS1)C(F)(F)F)C(F)F,78.0
[O-][N+](=O)c1ccc(cc1)NN=Cc1cccc2c1cccc2Br,268.0
CC([C@@H](C(=O)O)NC(=O)OCc1ccccc1)C,60.0
CC(S(=O)(=O)O)(C)C,113.0
Fc1cncc(c1)Cl,26.0
Brc1c(Br)c(Br)c(c(c1Br)Br)Br,327.0
CN(CCOc1cc(C)c(cc1C(C)C)OC(=O)C)C,144.5
O=Cc1c(Cl)cc(cc1Cl)O,228.0
N#Cc1c(=S)nc2-c(c1c1ccccc1)c(O)[nH]n2c1ccccc1,142.0
Fc1ccc(cc1)/C(=C\c1ccc(cc1)[N+](=O)[O-])/C(=O)O,242.5
O=C1NC(=S)SC1=Cc1cccc(c1)C=C1SC(=S)NC1=O,316.0
COC(=O)c1c(ccc2c1cccc2)OS(=O)(=O)C(F)(F)F,42.0
OC(=O)c1cccc(c1I)C,152.0
COc1cc(N)ccc1OC,88.0
CC(=O)c1ccc(cc1)S(=O)(=O)Cl,84.0
Clc1cc(C(Cl)Cl)c(c(c1)Cl)[N+](=O)[O-],45.0
ClCC(Cl)(F)F,-101.2
[O-][N+](=O)c1ccccc1[N+](=O)[O-],118.0
OC(=O)CCCCC=C(c1cccnc1)c1ccccc1,114.0
FC(C(C(C(C(I)(F)F)(F)F)(F)F)(F)F)(C(F)(F)F)F,-46.0
CC(n1nc2c(n1)cccc2)C(=O)N,169.5
CC(CCOC(=O)C=Cc1ccc(c(c1)[N+](=O)[O-])C=CC(=O)OCCC(C)C)C,94.0
OC(=O)C1CCC1,-2.0
O=C(C(C(F)(F)F)C(F)(F)F)Nc1ncccc1C,181.0
Cc1ccc2c(c1N)cccc2,32.0
O=CC(C)(C)C,6.0
CCCCCCCCCCCCCCCC#C,22.0
O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O)O,248.5
[O-][N+](=O)c1c(C)c(C)c2c(c1C)CC2=O,164.0
OCc1ccc(cc1)C#N,42.0
CC1CCC(C(C1)OC(=O)C(c1ccccc1)c1ccccc1)C(C)C,53.0
CCC([C@@H](C(=O)O)NC(=O)OC(C)(C)C)C,69.0
NC(=O)Cc1ccncc1,146.0
C[Si](C#Cc1ccccn1)(C)C,42.0
O=C1C[C@H]2C([C@@]1(CC2)CS(=O)(=O)O)(C)C,200.0
Brc1ccc(c2c1cccn2)O,124.0
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1C(=O)OC,162.0
OC(=O)c1oc(cc(=O)c1)C(=O)O,262.0
Oc1nn(c2c1cccc2)Cc1ccccc1,165.0
OC1CNC(C1)C(=O)O,274.0
CC(C(=O)C(C)C)C,-69.0
Clc1cnc(c(c1)Cl)Cl,49.0
COC(=O)c1cccnc1,42.0
NNC(=O)c1ccc(cc1)C(F)(F)F,119.0
CN(C(C(=O)Nc1c(C)n(n(c1=O)c1ccccc1)C)C)C,181.0
OC(=O)c1cccc(c1N)C(F)(F)F,155.0
Clc1cc(ccc1S(=O)(=O)Cl)C(F)(F)F,37.0
OC(=O)c1ccc(cc1)Oc1ccccc1,162.0
COc1ccc(cc1)Cn1ncnc1,41.5
c1ccc2c(c1)Sc1c(S2)cccc1,159.3
O=C1CCCC1C1CCCC1,-13.0
CCCCCCCCCCCCCC(=O)OCc1ccccc1,20.5
CCC=CBr,-100.0
[O-][N+](=O)c1ccc(c(c1)C(F)(F)F)N,92.0
CCCCCCCCCCCCCOCC1OC1,1.7
OC(=O)CC(F)(F)F,9.0
O=Cc1c(nc2n1CCS2)c1ccccc1,123.0
Brc1cccc2c1Oc1cccc(c1O2)Br,207.0
C#CCNC(=O)OC(C)(C)C,42.0
CC=C(c1ccccc1)C,-23.5
Oc1ccc(c(c1)Cl)F,41.0
O=C(c1sc2c(c1N)c(c(s2)C(=O)Oc1ccccc1)N)Oc1ccccc1,165.0
CCCCCCCCCCCC=O,12.0
O=C1CCC(=NN1)C(=O)O,197.0
CCCCOCCOCCCC,-69.1
CCCCCCCCS(=O)(=O)Cl,14.0
OC(=O)C(=O)C,11.0
O=Cc1cccc2n1ncc2,85.0
N#Cc1ccc(cc1)c1ccccc1,86.0
CCCc1nc2c(n1Cc1ccc(cc1)c1ccccc1C(=O)O)cc(cc2C)c1nc2c(n1C)cccc2,262.0
OCCOc1cc(OCCO)c(cc1[N+](=O)[O-])[N+](=O)[O-],136.0
Nc1ccc(c(c1)Br)F,35.0
CCCCCCNC(=O)/C=C/c1ccc(c(c1)O)O,142.0
O=C(c1ccccc1)CCC(=O)c1ccccc1,146.0
Brc1ccc2c3c1cccc3CC2,52.0
OCCCCCCO,42.0
BrC(C(=O)O)C(C)C,39.0
Oc1oc2ccccc2c(=O)c1Cc1c(O)oc2c(c1=O)cccc2,290.0
BrC(c1ccccc1)C#N,29.0
CCOP(=O)(C(P(=O)(OCC)OCC)(P(=O)(OCC)OCC)c1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C)OCC,164.5
CCCC(=O)Nc1ccccc1,97.0
O=C(c1ccccc1)OOC(C)(C)C,7.0
CCCCCCCCCCC(=O)OCC,-15.0
O[C@H]([C@H](c1ccccc1)O)c1ccccc1,149.0
CCCCCCCCC(=O)NCO,85.0
[O-][N+](=O)c1cc(Cl)c(c(c1)[N+](=O)[O-])N,154.0
Clc1ccc2-n3c(CN=C(c2c1)c1ccccc1F)cnc3C,159.0
CC(=O)O[Si](OC(=O)C)(OC(=O)C)C,43.0
CCOC(=O)c1c(SC)nn(c1N)C(=O)c1ccccc1,95.0
BrC(C(c1ccccc1)Br)C1CCC(C1(C)C)(C)C(=O)O,161.0
CCNC(=O)NCC,110.0
CC(=O)NC(=O)c1ccccc1O,148.0
COC(=O)n1c2ccccc2c(c1C)C,50.0
CCCCCC#N,-80.0
CC1=NC=C[CH]1,-35.6
O=C1SCC(=O)N1,125.0
CC(=O)Nc1ccc(cc1C)Cl,140.0
O=C1C=CC2(C(=C1)C(=C)CC1C2CCC2(C1CCC2=O)C)C,189.5
O=C(NNc1ccccc1)NNc1ccccc1,173.0
CCCCCCC(=O)C,-16.0
OCC1c2ccccc2-c2c1cccc2,104.0
OC(=O)c1cc2c(s1)cccc2,239.0
Oc1ccc(cn1)Br,180.0
CN(c1ccc(cc1)C=NNC(=O)c1nccnc1)C,253.85
C1CCC(CC1)C1CCCCC1,4.0
[O-][N+](=O)c1ccc(cc1N)C(F)(F)F,100.0
O=C1OC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(C)O)C)C,236.5
COc1ccc(cc1)N1C(=O)C2C(C1=O)C(=NO2)C(=O)c1ccco1,137.0
CCCCC(=O)OC,-91.0
CCCCc1c(C)nc(nc1O)N(C)C,102.0
CC(c1ccc(c(c1)C)O)C,8.6
BrCc1ccccc1,-4.0
Sc1ccccc1S,23.0
CCOC(=O)C(=c1sc(=C(C(=O)OCC)C#N)s1)C#N,161.0
FC(S(=O)(=O)O)(F)F,-40.0
N#CCOc1ccc(cc1Cl)Cl,47.0
CCC1(O)CCC(c2c1cccc2)c1ccccc1,112.0
COc1ccc(cc1)c1nnc2n1NC(S2)c1ccc(cc1)N(C)C,167.0
FC(Br)F,-145.0
COC(=O)C(C(c1cccc(c1)C(C(C(=O)OC)Br)Br)Br)Br,145.0
O=C(C(=O)NN=C1CCCCC1)NN=C1CCCCC1,210.0
CC(=O)Nc1ccc(cc1Br)C(=O)C,140.0
[C-]#[N+]C,-45.0
CC(c1ccc(cc1)c1ccccc1)C,11.0
COc1cc(C=O)cc(c1O)Br,164.0
ClC(=C(Cl)Cl)C(=C(Cl)Cl)Cl,-21.0
Clc1sc(c(c1)C(=O)O)Cl,148.0
C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)OC1CCCC1,107.5
CC1=NN=C([CH]1)Cl,118.5
CCC(=O)Nc1nc(c(s1)Cl)C,159.0
Brc1ccc(nc1)c1cccnc1Cl,132.0
Cc1ccc(o1)C(=O)Cl,29.0
NCC[C@@H](C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC(C)C)CC(C)C)CCN)[C@H](O)C)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)CCCC(CC)C)CCN,210.0
Fc1ccccc1[C@@H]1Cc2ccccc2NC1=O,191.0
CCOC(=O)c1cc2cc3ccccc3cc2cc(c1=O)C(=O)OCC,161.0
c1ccc(nc1)N1CSc2n(C1)c(nn2)c1cccnc1,279.0
[O-][P+](C1Sc2c(S1)cccc2)(c1ccccc1)c1ccccc1,181.0
[O-][P+](C1c2ccccc2Oc2c1cccc2)(c1ccccc1)c1ccccc1,161.0
Brc1cc(C)c(=O)n(c1)C,106.0
OC(=O)Cn1c(=O)sc2c1c(Cl)ccc2,193.0
Nc1cccc2c1cccc2N,191.0
CC1CCC(C1(C)C)(C)COC(=O)c1ccccc1C(=O)OCC1(C)CCC(C1(C)C)C,80.0
CCCCC[C@@H]1CC[C@H](CC1)C(=O)O,54.0
