SMILES,MP
Fc1ccc(cc1Cl)S(=O)(=O)N,109.0
C=CC1CC2CC1C=C2,-80.0
O=c1c(C)c(oc(c1C)c1ccccc1)c1ccccc1,144.0
ClCC(=O)c1cc(C(=O)CCl)c(cc1[N+](=O)[O-])[N+](=O)[O-],148.0
CP(=O)(C)C,141.0
BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,114.0
OC(=O)/C=C/C(=O)O,299.5
CCCc1ccccc1C,-60.0
OC[C@H](COCc1ccccc1)O,27.5
NNc1c(F)c(F)c(c(c1F)F)F,76.0
C[Si](N[Si](C)(C)C)(C)C,-78.0
ClN(S(=O)(=O)c1ccc(cc1)C)Cl,83.0
Cc1ccccc1/C=C/c1ccccc1C,83.0
OC1CN(C1)C(=O)OC(C)(C)C,40.0
Cc1cc(O)c2c(c1)C(=O)c1c(C2=O)c(O)cc(c1)O,257.0
N#CCc1sc(c(n1)C)N=Nc1ccc(cc1)OC,159.0
Oc1cccc(c1)N=[N+](c1cccc(c1)O)[O-],183.0
CCN(C(=O)C(OC(=O)c1ccccc1)C)CC,53.5
S=C(NC(=O)c1ccc(cc1)c1ccccc1)Nc1ccc(cc1)Cl,165.0
NC(=O)N,134.0
CCCCC(C(=O)O)C(=O)O,104.5
O=C1Cc2c1c(C)c(cc2C)C,73.0
CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C)C,75.5
O=C(N1CN(c2ccccc2)C(=O)c2c1cccc2)CN1CCOCC1,136.0
O=C(N1CCN(CC1)C(=O)CCOS(=O)(=O)C)CCOS(=O)(=O)C,175.0
O=C1CCCCC1C1=CCCCC1,-78.0
CC(=O)Nc1ccc(cc1)C=Cc1nc2c(n1c1ccc(cc1)C)ccc(c2)[N+](=O)[O-],250.0
COc1cc(Br)cc(c1F)F,35.0
CCc1ccc(cc1)I,-17.0
CC(=O)Oc1c2cc(C(=Cc3ccccc3)Cl)c(cc2n(c1c1ccccc1)C(=O)C)[N+](=O)[O-],58.0
CC1COC(=O)O1,-49.0
OCCC1CCNCC1,46.5
Cc1cc(C)c(c(c1)C(C)(C)C)O,22.3
NC(=O)CCCN=C(c1cc(F)ccc1O)c1ccc(cc1)Cl,134.0
Fc1cc(F)c(cc1[N+](=O)[O-])[N+](=O)[O-],74.0
CCC(C(COC(=O)N)(COC(=O)N)C)C,77.0
Clc1cccc2c1C(=O)C2,71.0
FC(I)F,-122.0
CC=CCl,-134.8
Oc1ccc2c(c1)occ(c2=O)c1ccc(c(c1)O)O,281.0
N#CC1=C(N)OC2=C(C1c1ccccc1)CCCC2,261.0
FC(Cl)(Cl)Cl,-110.5
CSCC(=NOC(=O)NC)C(C)(C)C,57.0
c1ccc(cc1)Oc1ccccc1,28.0
Clc1ccc(c(c1)Cl)C(Cn1cncn1)COC(C(F)F)(F)F,6.0
COc1cc(Br)c(cc1Br)OC,146.0
COc1cccc(c1OC)C(=O)O,123.0
ClCC1C(CCl)C2(C(C1(Cl)C(=C2Cl)Cl)(Cl)Cl)Cl,105.0
OB(c1ccccc1O)O,185.0
CCCOC1CCC2C1(C)CCC1C2CC=C2C1(C)CCC1(C2)OCCO1,209.0
Fc1ccc(c(c1)O)[N+](=O)[O-],33.0
O=C1CC[C@H](N1)C(=O)O,160.0
CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)Cl)C)C,97.0
Clc1ccc(cc1)C(=O)c1ccccc1C(=O)O,150.0
CC(=O)Nc1cccc(c1)N=Nc1cccc(c1)NC(=O)C,272.0
COC(=O)C(=C(SCc1ccccc1)SCc1ccccc1)C#N,104.0
OC(=O)CC(C(=O)O)Br,161.0
COc1cc(ccc1[N+](=O)[O-])Oc1ccc(cc1Cl)Cl,113.5
Cc1ccc(c2c1CCC2)O,81.0
C1CCC(CC1)P(c1ccccc1)C1CCCCC1,60.0
OC(=O)CCc1ccc(cc1)F,90.0
Cc1cc(C)nc(c1)C,-43.0
CCC([C@@H](C(=O)O)NC(=O)OC(C)(C)C)C,69.0
Oc1cccc(c1)S(=O)(=O)c1csc(c1)S(=O)(=O)N,145.0
CCNc1nc(NC(C)C)nc(n1)Cl,172.5
COc1ccc(cc1)C=NC1=NC(N=N1)C(F)(F)F,172.0
c1ccc(cc1)c1onc(n1)c1ccccc1,109.0
OC(=O)C(Oc1ccc(cc1)C1CC1(Cl)Cl)(C)C,115.0
Clc1ccc(c(c1)C)Cl,5.0
FC(C(F)(F)F)(N(C(C(F)(F)F)(F)F)C(C(F)(F)F)(F)F)F,-110.0
Cc1ccc(cc1)C(=CC(=NNc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C)C,183.0
C1CCN(C1)c1ccncc1,56.0
O=C(c1ccccc1)Oc1ccccc1,69.0
Brc1ccc(cc1)C=C1N=C(OC1=O)c1ccccc1,193.0
CCCCCCC=C,-102.0
CCCCCCCCCCCCCCCO,46.0
Oc1cccc2c1C(=O)c1ccccc1C2=O,193.8
C=CCc1ccccc1O,-6.0
CSc1ccc(cc1C(F)(F)F)N,57.0
O=C1CCC2(C(=C1)CCC1C2C(=O)CC2(C1CCC2=O)C)C,222.0
O=Nc1ccccc1C,73.5
CCOC(=O)c1c(N)scc1c1ccc(cc1)OC,75.0
Cc1ccccc1/C=C/c1ccc(cc1)/C=C/c1ccccc1C,182.0
CCC1(O)CCCCC1,34.5
OCC1OC(SC(C)C)C(C(C1O)O)O,121.0
O=C1OC(c2c1cccc2)Cl,60.0
CCOC(=O)C1(CCN(CC1)C)c1cccc(c1)O,110.0
[O-][N+](=O)c1ccc(c(c1O)[N+](=O)[O-])O,147.5
Brc1cc(Br)c(c(c1)Br)O,89.0
Nc1cnn(c(=O)c1Br)c1ccccc1,223.5
Nc1ccc(c(c1)F)Br,68.0
Cc1ccc(c(c1C)C)O,81.0
OC(=O)c1cccnc1Oc1ccccc1,181.0
CC12CCCCC1CCC1C2CCC2(C1CCC2)C,50.25
OC(=O)CSCC(=O)O,129.0
[O-][N+](=O)c1cnc(c(c1)C)Br,57.0
O=C1NC(=O)c2c1cccc2,234.0
ClCCc1ccc(cc1)C(=O)O,188.0
N#Cc1c(F)c(C#N)c(c(c1F)F)F,77.0
Nc1cccc2c1c(N)ccc2,63.0
CNC(=O)c1cccnc1,103.5
O=C(C(C)(C)C)C1C(=O)c2c(C1=O)cccc2,109.0
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1C(=O)OC,162.0
COC(=O)C1(CCCC1)S(=O)(=O)c1ccccc1,56.5
[O-][N+](=O)c1cc(ccc1F)C(=O)O,124.0
CC(=O)C(=Nc1ccccc1)c1cc(C(=Nc2ccccc2)C(=O)C)c(cc1[N+](=O)[O-])[N+](=O)[O-],175.0
OB(c1ccc(c(c1)Cl)F)O,258.0
CCSCc1ccccc1OC(=O)NC,33.4
N#Cc1ccc(c(c1)F)C,47.0
CC(=O)OC(C([N+](=O)[O-])COC(=O)C)c1ccccc1,70.0
CC(=C)C1CCC(C(=O)C1)C,-11.0
CC(=O)c1nn(c(=N)s1)c1cccc(c1C)C,171.0
CN(c1cccc(c1)C(=O)O)C,151.0
CCC(C(C(=O)OC)NC(=O)c1cn(CC)c2c(c1=O)ccc(n2)C)C,142.0
COC(=O)c1scc(c1N)C,86.0
NC(=O)NN=C(C1CC2(C(C1CC2)(C)C)C)C,236.0
CC(CC(=O)O)C,-33.0
COc1cc(ccc1OC)C=C1C(=O)OC(OC1=O)(C)C,164.0
CC(=O)O[Si](OC(=O)C)(OC(=O)C)C,43.0
CC(=O)OCOc1ccccc1C(=O)N,92.5
Oc1cccc(c1)S,16.5
COc1ccc2c(c1)cc1n(c2=O)CCCC1,80.0
Fc1ccc(c(c1)C)F,-35.0
O=C1CC(CC(=O)N1)CC(=O)c1cc(C)cc(c1O)C,201.0
OCC(COc1ccc(cc1)Cl)O,80.0
CC(=O)NC(=O)[C@H](CC1=c2ccccc2=N[CH]1)N,195.0
ClC(=O)c1ccccc1C(=O)Cl,12.0
COc1cc(CO)ccc1OC,22.0
CC#CC(C)C,-110.0
COc1cc(C(=O)O)c(c(c1OC)OC)N,139.0
[O-][N+](=O)c1cccc(c1)[N+](=O)[O-],89.0
O=C1NCCO1,87.0
OC1C(OC(C(C1O)O)COC1OCC(C(C1O)O)O)Oc1ccc2c(c1O)C(=O)c1c(C2=O)cccc1,260.0
Cc1nn(c(c1Br)C)C,35.0
COC(=O)CCC(C1CCC2C1(C)CCC1C2C(OC(=O)C)CC2C1(C)CCC(C2)OC(=O)C)C,186.0
O=C1NC(=C(C(N1)c1ccco1)C(=O)OC(C)C)C,205.0
Clc1ccc(c(c1)Cl)COC(c1ccc(cc1Cl)Cl)Cn1cncc1,161.0
O[C@H]1OC[C@@H]([C@@H]([C@H]1OCc1ccccc1)OCc1ccccc1)OCc1ccccc1,78.0
OCCCCc1ccc(cc1)OC,3.5
NNC(=O)c1ccc(cc1)N,228.0
C=CC(=O)NC(C)(C)C,129.0
COc1cc2c(CBr)cc(=O)oc2cc1OC,202.0
O=Cc1cccc(c1)Br,20.0
OC1CCOc2c1cccc2,40.0
N#CCS(=O)(=O)C(C)(C)C,143.0
O=C(N1CCc2c1cccc2)OC(C)(C)C,47.0
O=S1(=O)N[C@H]2[C@]3(C1)CC[C@H](C2)C3(C)C,183.0
N#Cc1ccc(cc1Cl)Br,70.0
O=C(c1ccccc1)CCCCC(=O)c1ccccc1,107.0
CCCCF,-134.0
CCCCCCCCCCCCCCCc1ccccc1,22.0
COc1ccc(cc1)OC(=O)Oc1ccc(cc1)OC,87.0
COC(=O)c1cc(Br)cc(c1O)Br,151.0
COc1ccc(cc1)C1(C)CCc2c(-c3c1cc(o3)C)c1c(o2)ccc(c1)Cl,144.0
COc1cc2N=C(SC(c2cc1OC)c1ccc(o1)C)c1ccc(o1)C,148.0
O=C(n1cc(F)c(=O)[nH]c1=O)Nc1ccccc1,223.0
Brc1ccc2c(c1)cccn2,24.0
ON(C(c1cc2c(s1)cccc2)C)C(=O)N,157.0
CC(=O)OC1CC2(O)C(=C)C(=O)C34C1C1(C)C(CCC(C1CC4OC(OC23)(C)C)(C)C)OC(=O)C,246.0
COc1ccc(cc1C(F)(F)F)N,59.0
Brc1cc(Br)c(cc1Oc1c(Br)c(Br)c(c(c1Br)Br)Br)Br,200.0
CC(=O)OCCOCCOC(=O)C,18.0
COc1ccc(c(c1)O)C(=O)C=Cc1cccc(c1OC)OC,99.5
OC(COc1ccc(cc1)CCOCC1CC1)CNC(C)C,71.0
S=C=Nc1ccc(cc1)I,76.0
O=C(c1ccc(cc1)N)NCCC(=O)O,152.0
O=C(c1ccccc1O)Oc1ccccc1,43.0
CC#CC#CC,67.0
BrCCCCCCCCCCC(=O)O,57.0
CC1CC=CC1=NNc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],180.0
O=COCC1C(=O)C2(C(C1CC2)(C)C)C,74.0
Cc1cc2c(cc1C(=C)c1ccc(cc1)C(=O)O)C(C)(C)CCC2(C)C,230.5
CC(=O)Nc1ccc(cc1)C#Cc1ccc(cc1)NC(=O)C,281.0
CCN(C(=O)C1CN(C)C2C(=C1)c1cccc3=N[CH]C(=c13)C2)CC,82.5
Brc1cc(Br)c(c(c1)C(c1ccccc1)O)N,152.0
OC(=O)C12CC3CC(C2)CC(C1)C3,175.0
O/N=C/C(=O)c1ccccc1,127.0
OC(=O)c1ccccc1Nc1cccc(c1C)Cl,207.25
[O-][N+](=O)c1c[nH]nc1C,133.0
C[Si](Br)(Br)Br,-28.4
O=Cc1cc(Cl)cc(c1O)Br,86.0
COC(=O)CC(CCC1C(C)(O)CCC2C1(C)CCCC2(C)C)C,70.0
OO,-40.0
O=C(c1ccccc1)OCC(=O)NC(C)(C)C,112.5
[O-][N+](=O)c1ccccc1S(=O)(=O)Cl,67.0
O=C1CCC2C1(C)CCC1C2CCC2C1(C)CCCC2,121.0
CCc1cc(CC)cc(c1)C,-74.0
COc1c(OC)cc2c(-c3ccc(c(=O)cc3C(CC2)NC(=O)C)O)c1OC,178.5
CCCCCI,-86.0
O=C1C(=CC(=O)c2c1cccc2)NCCCc1ccccc1,116.0
Oc1ccc(cc1Cl)c1ccccc1,77.0
Nc1nc(=O)[nH]cc1F,296.0
OC(=O)Cc1csc2c1cc(Cl)cc2,154.0
CCCc1nn(c(n1)OC(=O)C)c1ccccc1,84.0
COC(=O)c1c(N)sc2c1CCCC2,128.0
N#CC(=C1C(=C(SC)SC)CCCC1=C(SC)SC)C#N,156.0
C1C=CC=C1,-97.2
CC1(CC)CC(=O)NC1=O,65.0
CCNc1nsc2c1cccc2,78.0
CCOCCC(=O)OCC,-100.0
Oc1cc2ccccc2c(c1)O,125.0
COC(=O)C(C(C)C)NC(=O)COC(=O)CC1=CC(C=CC=C1)NC1=C(Cl)C=CC=CC1Cl,517.0
Clc1cccc(c1Cl)c1nnn[nH]1,181.0
Nc1cccc(c1)Oc1ccccc1,36.0
c1ccc(cc1)c1ccccc1,69.0
CCCCCCCCCN,-1.0
CCOC(=O)/C=C/c1ccc(cc1)[N+](=O)[O-],139.0
COc1ccc(cc1)CC1NCC(C1OC(=O)C)O,140.5
CC(Oc1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(cc1)N)C,172.5
C=CN1CCCC1=O,13.5
OC(=O)C1CCC2(C(=CCC3C2CCc2c3ccc(c2C)C)C1)C,162.0
CC[SiH2]CC,-132.0
Cc1nn(c(c1)N)C,75.0
CC(=O)OC(c1ccc2c(c1)C(=O)c1c(C2=O)c(Cl)c(c(c1Cl)Cl)Cl)OC(=O)C,172.0
CC(=Nc1c(O)ccc2c1cccc2)c1c(O)c2ccccc2n(c1=O)c1ccccc1,219.0
C=CC1CO1,-135.0
CCc1nc(N)nc(c1C)O,303.0
CCOC(=O)c1coc(n1)Cl,98.0
CC(OC(C)C)C,-86.0
CCCCNC(=O)OCC#CI,66.0
OC1C(O)C(O)C(C(C1O)O)O,249.5
BrCC(=O)c1ccc(c(c1)C(=O)N)O,203.0
OC(=O)C1CCCO1,21.0
Brc1ccc(cc1)NN=C1C(=O)NN=C1c1c(O)c2ccccc2n(c1=O)C,260.0
O=C1CCC2(C(=C1)C(CC1C2CCC2(C1CCC2(OC(=O)C)C(=O)C)C)C(F)(F)F)C,206.5
O=C(OC(C)(C)C)CN=C(c1ccccc1)c1ccccc1,114.0
C[Si](O[Si](Cl)(C)C)(O[Si](Cl)(C)C)C,-53.0
OC1(CCNCC1)c1cccc(c1)C(F)(F)F,93.0
COc1ccc(cc1)C=Nn1c(S)nnc1CCn1c(C)nc2c1cccc2,262.0
Brc1cccc2c1[nH]nc2,128.0
[O-][N+](=O)/C=C/c1c(F)cccc1Cl,63.0
OC[C@@H]1C=C[C@@H](C1)n1cnc2c1nc(N)nc2NC1CC1,165.0
COC(=O)c1cc(cc(c1)[N+](=O)[O-])C(=O)OC,122.0
Fc1ccc(c(c1)C(=O)O)N,183.0
COc1ccc(c(c1)C(=O)N)Br,160.0
CCc1cc(Br)ccc1NC(=O)C,143.0
CSC(C)C,-102.0
COc1ccc2c(c1)ccc(c2)C(=O)C,108.0
BrCCN1C(=O)c2c(C1=O)cccc2,82.0
O=C(c1ccc(cc1)Oc1ccc(cc1)C(=O)Oc1ccc(cc1)Cl)Oc1ccc(cc1)Cl,149.0
NNC(=O)c1ccccc1Br,153.0
CCCC(C(=O)O)CCC,25.0
Oc1cc(C)c(c(c1)C)C,106.0
O=C=Nc1ccc(cc1)OC(F)(F)F,-29.0
Clc1ccc(cc1)CC(=CCN1CCCC1)c1ccccc1,48.5
O=CN(c1ccccc1)c1ccccc1,73.5
CS(=O)(=O)c1cccs1,48.0
Cc1ccc(cc1C)OP(=O)(Oc1ccc(c(c1)C)C)Oc1ccc(c(c1)C)C,72.0
O=C(c1ccccc1)OCCC(c1ccccc1)OC(=O)c1ccccc1,51.0
CC(CC(O)(C)C)OC(C(Cl)(Cl)Cl)O,103.0
Cc1c(N)cccc1Cl,2.0
CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,36.5
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,72.0
O=C(c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-])NCCCc1ccccc1,123.0
O=C1OC2=C(C(C1(C)C)c1ccccc1)CCCC2=Cc1ccccc1,156.0
SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N,193.5
c1ccc(cc1)OB(Oc1ccccc1)Oc1ccccc1,99.5
CCCCCCCCOC(=O)CCCCC,-28.0
OC(=O)C=CC(=O)Nc1cc(Cl)ccc1Cl,142.0
c1ccc2-c(cc1)ccc2,100.0
Fc1nc(F)c(c(c1Cl)F)Cl,25.0
N#Cc1ncccc1I,99.0
Oc1ccc(cc1)Sc1ccc(cc1)O,153.0
CNc1ccc(c2c1C(=O)c1ccccc1C2=O)NC,220.0
CCCC(Cl)C,-137.0
C1CCC2(CC1)Nc1c(O2)cccc1,244.0
Fc1ccc(cc1)C(c1ccc(cc1)F)CCCN1CCC(CC1)(O)c1ccc(c(c1)C(F)(F)F)Cl,106.0
Cc1ccc(cc1)Sc1ccccc1NS(=O)(=O)c1ccc(cc1)C,83.85
Oc1ccc2c(c1)nc(s2)C,186.0
N#Cc1c(N)cccc1Cl,135.0
O=C1C=C(C)OS(=O)(=O)N1,123.25
BrCCCCN1C(=O)c2c(C1=O)cccc2,79.0
CCOC(=O)C(C=C1C(=O)C2(C(C1CC2)(C)C)C)(C=C1C(=O)C2(C(C1CC2)(C)C)C)CC(=O)OCC,105.0
COc1ccc2c(c1)ccc(c2)C(C(O)C)O,115.0
S=C=Nc1ccccc1C(c1ccc(o1)C)c1ccc(o1)C,65.0
Clc1cc(Cl)c(c(c1)Br)N,80.0
[O-][N+](=O)c1ccc2c(c1)scn2,175.0
Cc1cc(Cl)c(cc1N)C,92.0
N1CCN(CC1)c1ccccc1,18.0
CCCn1cnc2c1c(=O)n(CCCCC(=O)C)c(=O)n2C,69.0
CCOP(=O)(SCC[N+](C)(C)C)OCC,138.0
CCCOC(=O)C(=O)OCCC,-44.3
ClOCl,-120.6
Nc1ccc2c(c1)c1ccccc1cc2,143.0
S=C1SC(=Cc2ccc(cc2)[N+](=O)[O-])C(=O)N1CNc1ccc(cc1)[N+](=O)[O-],189.0
O=C1NC(=O)C(O1)(C)C,79.0
OC(=O)Cc1ccccc1[N+](=O)[O-],141.0
CCCCCCC#C,-60.0
Clc1ccc2c(c1)C(=NC(C(=O)N2C)O)c1ccccc1,120.0
O=c1[nH]c(=O)[nH]c(c1)C(=O)O,346.0
N[C@H](C(S)(C)C)C(=O)O,198.5
Cc1ccc(o1)C(=O)C=Cc1ccc(o1)Br,69.0
OC(=O)CC1(C)CCC2(O1)C(=CCC1C2(C)CCCC1(C)C)C,100.5
BrC(C(=O)O)C(C)C,39.0
O=C(c1ccccc1)NC(C(C(=O)O)O)c1ccccc1,170.5
CCCCCCCCCCCCCCCCCC(c1ccccc1)CC,29.3
CCCCCCBr,-85.0
CCB(O)O,86.0
CCOC=C(C(=O)OCC)C#N,50.0
ClCC(=O)Oc1ccc(cc1)[N+](=O)[O-],94.0
CC(C1=NN(C(=O)C1)c1ccccc1)(C)C,111.0
O[C@@H]1CN2[C@H]([C@@H]1O)[C@@H](O)CCC2,143.5
COc1ccc(c(c1C(=O)O)F)F,128.0
O=C(c1ccc(cc1)[N+](=O)[O-])Nc1ccc2c(c1)nn(n2)C1CCCC1,227.5
O=C1C=CC2(O1)CCC12C=CC(=O)O1,158.0
CCCCCCCCCCc1ccc(cc1)NC(=O)c1ccc(cc1)C,114.0
CCCCCCCCCCCCCCCCCCCCCC(=O)O,76.0
C#CC1(CCC2C1(C)CCC1C2CCC2=CC(=O)CCC12)OC(=O)C,161.5
OC1CCCCC1(C)C,8.0
Clc1ccc(cc1)C(=O)Nc1ccc2c(c1)nn(n2)C1CCCC1,180.0
Brc1ccc(c(c1)F)c1ccccc1,40.0
CCCCOCCOCCOCCCC,-60.0
Brc1ccc(cn1)C(F)(F)F,46.0
Oc1c(cc(cc1C(C)(C)C)C(=Nc1ccccc1)Nc1ccccc1)C(C)(C)C,131.0
CCOC(=O)c1cc2CCc3c(-c2oc1=O)ccc(c3)OC,142.0
O=C1CCCCCCCC2CCC(C(N2)C)OC(=O)CCCCCCCC2CCC(O1)C(C)N2,121.0
CCCCCCCCCC=CC(=O)O,17.1
O=C(C(c1ccc(cc1)O)N)NC1C(=O)N2C1SCC(=C2C(=O)O)C,197.0
Clc1ccc(cc1)S(=O)O,99.0
[O-][N+](=Nc1cccc(c1)NC(=O)c1ccccc1)c1cccc(c1)NC(=O)c1ccccc1,247.0
O=C1CCCN1c1ccccc1,66.0
CON(C(=O)Nc1ccc(c(c1)Cl)Cl)C,93.5
O=C1NC(=O)c2c3c1cccc3ccc2,301.0
NCCOCCO,-11.0
c1ccc2c(c1)c(ccc2)CCc1cccc2c1cccc2,162.0
C=Cc1ccc(cc1)Br,5.0
COc1cc(Cl)nc(n1)OC,72.0
Clc1ccc(c(c1)Cl)C=C1C(=O)NN=C1c1c(O)c2ccccc2n(c1=O)C,280.0
CCOC(=O)c1nn(c(c1C(=O)C1=NOC2C1C(=O)N(C2=O)c1cc(Cl)ccc1Cl)C)c1ccc(cc1)C,226.0
Oc1ccc(cc1CC=C)Cl,48.0
Brc1cccc2c1ccnc2,82.0
c1ccc(cc1)P(c1ccc2c(c1c1c(ccc3c1cccc3)P(c1ccccc1)c1ccccc1)cccc2)c1ccccc1,283.0
Cc1cccc(c1)N,-30.0
Oc1cccnc1,127.0
NC(=O)c1ccc(cc1Cl)[N+](=O)[O-],170.0
Clc1ccc(cc1)S(=O)(=O)c1ccccc1,92.0
OS(=O)c1ccccc1,84.0
CCOc1ccc2c(c1)sc(=S)[nH]2,199.0
OC(=O)/C=C/C1=CN=C2C1=CC=C[CH]2,185.0
O=C(Oc1c(F)c(F)c(c(c1F)F)F)OCC1c2ccccc2-c2c1cccc2,85.0
CCCOC(=O)Cn1cc(I)c(=O)c(c1)I,186.0
CC(=CCCC(C1CCC2(C1(C)CCC1=C2CCC2C1(C)CCC(C2(C)C)O)C)C)C,140.5
OCC(C(CO)O)O,122.0
COc1cc(C)ccc1S(=O)(=O)Cl,87.0
[O-][N+](=O)c1ccc(c(c1Cl)Cl)Cl,55.0
[O-][N+](=O)c1cc(ccc1N)C(F)(F)F,107.0
CC(=O)NC1=NC(=O)C(=Cc2cc(=O)c3c(o2)cccc3)N1C,245.0
COc1ccc(cc1)c1nnc2n1NC(S2)c1ccc(cc1)N(C)C,167.0
COC(=O)c1cc2cc3CCc3cc2cc1C(=O)OC,124.0
[O-][N+](=O)c1cncn1CCN1CCOCC1,110.5
Sc1nnc(n1N=Cc1ccccc1)C(F)(F)F,233.0
ClC(C(Cl)(Cl)F)Cl,-82.6
N#Cc1cccc(c1)c1ccccc1,49.0
c1ccc(cc1)CCc1ccccc1,51.5
Fc1ccc(c(c1)C(=O)C)O,57.0
OCCN1CCCCC1C(c1ccccc1)c1ccccc1,106.0
CC(CCOC(=O)C(=O)OCCC(C)C)C,-9.0
CC(N(C)C)CC(c1ccccc1)(c1ccccc1)C(=O)N,137.0
COC(=O)C=Cc1ccc(c(c1)[N+](=O)[O-])C=CC(=O)OC,166.0
[O-][N+](=O)c1cc(ccc1Br)C(=O)O,203.5
N#Cc1cccc(c1)C#N,161.0
N#CC(=Cc1cccs1)c1scc(n1)c1ccc(cc1)OC,141.0
OC(=O)CCI,82.0
ClCC(=O)Nc1c(CC)cccc1CC,130.0
ClC1=C(Cl)[C@@]2(C([C@@]1(Cl)[C@H]1[C@@H]2[C@H]2C[C@@H]1C=C2)(Cl)Cl)Cl,104.0
CCC1(O)C(=O)OCc2c1cc1-c3nc4ccc(cc4c(c3Cn1c2=O)CC)OC(=O)N1CCC(CC1)N1CCCCC1,222.5
N#Cc1ccc(cc1)F,36.0
CCCCCCCCCCCCCCCCC(CC)C,8.0
O=C1CN=C(c2c(N1)ccc(c2)Cl)c1ccccc1,216.5
CC(=O)OC1(CCC2(C(C1)CCC1C2CCC2(C1CCC2)C)C)C(=O)C,165.0
CCCCC(=O)c1ccc(cc1)N,74.5
N#CC(=NNc1ccc2c(c1)cccc2)c1scc(n1)c1ccc(cc1)Cl,219.0
Nc1cccnc1,61.0
OC1CC2CC1C=C2,105.0
COc1ccc2c(c1)ccc(c2)[N+](=O)[O-],134.0
[O-][N+](=O)c1ccc(c(c1)C(F)(F)F)N,92.0
Cc1cccc2c1cc1c(c2)ccc2c1cccc2,118.0
FC(Oc1ccc(cc1)S(=O)(=O)N)(F)F,147.0
CC(=O)OC1C2=C(C(=O)C(=C(C2=O)C(C)C)O)C2(C(C1O)C(C)(C)CCC2)C,216.0
Clc1cc(ccc1S(=O)(=O)N)C(F)(F)F,170.0
